"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CCF0VMJ1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CCF0VMJ1","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+105degC, Automotive Qual, MAPBGA 256","-","MAPBGA 256","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","-","6","e200, e200z4","-","-","120","1","-","-","-","-","32","-","-","199","-40 to 105","-","2","256","PRODUCT RAPID GROWTH(2)","-","-","-","-","Fast Ethernet","-","Nexus3+","-","-","-","-","-","-","10","-","-","-","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CCF0VMJ1R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CCF0VMJ1R","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+105degC, Automotive Qual, MAPBGA 256","-","MAPBGA 256","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","-","6","e200, e200z4","-","-","120","1","-","-","-","-","32","-","-","199","-40 to 105","-","2","256","PRODUCT RAPID GROWTH(2)","-","-","-","-","Fast Ethernet","-","Nexus3+","-","-","-","-","-","-","10","-","-","-","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0MLT1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0MLT1","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+125degC, Automotive Grade, QFP 208","-","LQFP 208","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","64","6","e200, e200z4","2","-","120","1","-","-","-","-","32","Memory Protection Unit (MPU), Cross Triggering Unit (CTU)","-","177","-40 to 125","3 to 5","2","208","PRODUCT RAPID GROWTH(2)","4","-","-","Periodic Interrupt Timer","Fast Ethernet","-","JTAG","-","-","-","Input Capture, Output Compare, PWM, eMIOS","32-ch. 16 bit, 32-ch. 32 bit","29, 33","10","10, 12","-","2","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0MLU1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0MLU1","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","1 @ CNY137.79 each","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","64","6","e200, e200z4","2","-","120","1","-","-","-","-","32","Cross Triggering Unit (CTU), Memory Protection Unit (MPU)","-","147","-40 to 125","3 to 5","2","176","PRODUCT RAPID GROWTH(2)","4","-","-","Periodic Interrupt Timer","Fast Ethernet","-","JTAG","-","-","-","eMIOS, Input Capture, Output Compare, PWM","8-ch. 16 bit, 8-ch. 32 bit","24, 27","10","10, 12","-","2","24-ch. 10-bit","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0MMJ1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0MMJ1","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+125degC, Automotive Qual, MAPBGA 256","-","MAPBGA 256","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","64","6","e200, e200z4","2","-","120","1","-","-","-","-","32","Cross Triggering Unit (CTU), Memory Protection Unit (MPU)","-","199","-40 to 125","3 to 5","2","256","PRODUCT RAPID GROWTH(2)","4","-","-","Periodic Interrupt Timer","Fast Ethernet","-","Nexus3+","-","-","-","eMIOS, Input Capture, Output Compare, PWM","4-ch. 16-bit, 4-ch. 32 bit","29, 33","10","10, 12","-","2","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0MMJ1R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0MMJ1R","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+125degC, Automotive Qual, MAPBGA 256","-","MAPBGA 256","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","64","6","e200, e200z4","2","-","120","1","-","-","-","-","32","Cross Triggering Unit (CTU), Memory Protection Unit (MPU)","-","199","-40 to 125","3 to 5","2","256","PRODUCT RAPID GROWTH(2)","4","-","-","Periodic Interrupt Timer","Fast Ethernet","-","Nexus3+","-","-","-","eMIOS, Input Capture, Output Compare, PWM","32-ch. 16 bit, 32-ch. 32 bit","29, 33","10","10, 12","-","2","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0VLT1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0VLT1","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+105degC, Automotive Grade, QFP 208","-","LQFP 208","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","-","6","e200, e200z4","2","-","120","1","-","-","-","-","32","-","-","177","-40 to 105","-","2","208","PRODUCT RAPID GROWTH(2)","-","-","-","-","Fast Ethernet","-","JTAG","-","-","-","-","-","-","10","-","-","-","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0VLT1R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0VLT1R","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+105degC, Automotive Grade, QFP 208","-","LQFP 208","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","-","6","e200, e200z4","-","-","120","1","-","-","-","-","32","-","-","177","-40 to 105","-","2","208","PRODUCT RAPID GROWTH(2)","-","-","-","-","Fast Ethernet","-","JTAG","-","-","-","-","-","-","10","-","-","-","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0VLU1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0VLU1","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+105degC, Automotive Grade, QFP 176","-","LQFP 176","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","-","6","e200, e200z4","-","-","120","1","-","-","-","-","32","-","-","147","-40 to 105","-","2","176","PRODUCT RAPID GROWTH(2)","-","-","-","-","Fast Ethernet","-","JTAG","-","-","-","-","-","-","10","-","-","-","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0VLU1R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0VLU1R","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+105degC, Automotive Grade, QFP 176","-","LQFP 176","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","-","6","e200, e200z4","-","-","120","1","-","-","-","-","32","-","-","147","-40 to 105","-","2","176","PRODUCT RAPID GROWTH(2)","-","-","-","-","Fast Ethernet","-","JTAG","-","-","-","-","-","-","10","-","-","-","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0VMJ1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0VMJ1","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+105degC, Automotive Qual, MAPBGA 256","-","MAPBGA 256","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","-","6","e200, e200z4","-","-","120","1","-","-","-","-","32","-","-","199","-40 to 105","-","2","256","PRODUCT RAPID GROWTH(2)","-","-","-","-","Fast Ethernet","-","Nexus3+","-","-","-","-","-","-","10","-","-","-","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5646CF0VMJ1R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xB-C&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xb-c-mcu-for-automotive-industrial-control-applications:MPC564xB-C?&fpsp=1&tab=Documentation_Tab#SPC5646CF0VMJ1R","Freescale 32-bit MCU, Dual Power Arch, 3MB Flash, 120MHz, -40/+105degC, Automotive Qual, MAPBGA 256","-","MAPBGA 256","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","256","-","6","e200, e200z4","-","-","120","1","-","-","-","-","32","-","-","199","-40 to 105","-","2","256","PRODUCT RAPID GROWTH(2)","-","-","-","-","Fast Ethernet","-","Nexus3+","-","-","-","-","-","-","10","-","-","-","-","-","-","-","-","-","-","-","8","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5642AF2MLU1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5642AF2MLU1","Freescale 32-bit MCU, Power Arch core, 2MB Flash, 150MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","-","AUTO; >=10 YEARS APPLICATION LIFE","2048","128","-","3","e200","2","-","150","-","-","-","-","-","64","Temperature Sensor, QADC, POR, PLL, Memory Protection Unit (MPU), Memory Management Unit (MMU), Internal Voltage Regulator, Floating Point Unit (FPU)","-","84","-40 to 125","-","2","176","PRODUCT RAPID GROWTH(2)","8","-","-","-","-","-","JTAG, Nexus3+","-","-","-","eMIOS, ETPU","56-ch. 24 bit","40","3","12","-","2","40-ch. 12-bit","-","-","-","0","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5642AF2MLU1R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5642AF2MLU1R","Freescale 32-bit MCU, Power Arch core, 2MB Flash, 150MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","-","AUTO; >=10 YEARS APPLICATION LIFE","2048","128","-","3","e200","2","-","150","-","-","-","-","-","64","Temperature Sensor, QADC, POR, PLL, Memory Protection Unit (MPU), Memory Management Unit (MMU), Internal Voltage Regulator, Floating Point Unit (FPU)","-","84","-40 to 125","-","2","176","PRODUCT RAPID GROWTH(2)","8","-","-","-","-","-","JTAG, Nexus3+","-","-","-","eMIOS, ETPU","56-ch. 24 bit","40","3","12","-","2","40-ch. 12-bit","-","-","-","0","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5642AF2MLU2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5642AF2MLU2","Freescale 32-bit MCU, Power Arch core, 2MB Flash, 120MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","-","AUTO; >=10 YEARS APPLICATION LIFE","2048","128","-","3","e200","2","-","120","-","-","-","-","-","64","-","-","-","-40 to 125","-","2","176","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","40","3","12","-","-","40-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5642AF2MLU3","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5642AF2MLU3","Freescale 32-bit MCU, Power Arch core, 2MB Flash, 80MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","-","AUTO; >=10 YEARS APPLICATION LIFE","2048","128","-","3","e200","2","-","80","-","-","-","-","-","64","-","-","-","-40 to 125","-","2","176","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","40","3","12","-","-","40-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5642AF2MVZ1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5642AF2MVZ1","Freescale 32-bit MCU, Power Arch core, 2MB Flash, 150MHz, -40/+105degC, Automotive Grade, PBGA 324","-","TEPBGA 324","-","AUTO; >=10 YEARS APPLICATION LIFE","2048","128","-","3","e200","2","-","150","-","-","-","-","-","64","Temperature Sensor, QADC, POR, PLL, Memory Protection Unit (MPU), Memory Management Unit (MMU), Internal Voltage Regulator, Floating Point Unit (FPU)","-","-","-40 to 105","-","2","324","PRODUCT RAPID GROWTH(2)","8","-","-","-","-","-","JTAG, Nexus3+","-","-","-","ETPU, eMIOS","56-ch. 24 bit","40","3","12","-","2","40-ch. 12-bit","-","-","-","0","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5642AF2MVZ2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5642AF2MVZ2","Freescale 32-bit MCU, Power Arch core, 2MB Flash, 120MHz, -40/+105degC, Automotive Grade, PBGA 324","-","TEPBGA 324","-","AUTO; >=10 YEARS APPLICATION LIFE","2048","128","-","3","e200","2","-","120","-","-","-","-","-","64","-","-","-","-40 to 125","-","2","324","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","40","3","12","-","-","40-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5642AF2MVZ2R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5642AF2MVZ2R","Freescale 32-bit MCU, Power Arch core, 2MB Flash, 120MHz, -40/+105degC, Automotive Grade, PBGA 324","-","TEPBGA 324","-","AUTO; >=10 YEARS APPLICATION LIFE","2048","128","-","3","e200","2","-","150","-","-","-","-","-","64","Temperature Sensor, QADC, POR, PLL, Memory Protection Unit (MPU), Memory Management Unit (MMU), Internal Voltage Regulator, Floating Point Unit (FPU)","-","-","-40 to 105","-","2","324","PRODUCT RAPID GROWTH(2)","8","-","-","-","-","-","JTAG, Nexus3+","-","-","-","ETPU, eMIOS","56-ch. 24 bit","40","3","12","-","2","40-ch. 12-bit","-","-","-","0","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5642AF2MVZ3","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5642AF2MVZ3","Freescale 32-bit MCU, Power Arch core, 2MB Flash, 80MHz, -40/+105degC, Automotive Grade, PBGA 324","-","TEPBGA 324","-","AUTO; >=10 YEARS APPLICATION LIFE","2048","128","-","3","e200","2","-","80","-","-","-","-","-","64","-","-","-","-40 to 125","-","2","324","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","40","3","12","-","-","40-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5643AF0MLU2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5643AF0MLU2","Freescale 32-bit MCU, Power Arch core, 3MB Flash, 120MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","128","-","3","e200","2","-","120","-","-","-","-","-","64","-","-","-","-40 to 125","-","2","176","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","40","3","12","-","-","40-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5643AF0MLU2R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5643AF0MLU2R","Freescale 32-bit MCU, Power Arch core, 3MB Flash, 120MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","128","-","3","e200","2","-","120","-","-","-","-","-","64","-","-","-","-40 to 125","-","2","176","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","40","3","12","-","-","40-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5643AF0MVZ1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5643AF0MVZ1","Freescale 32-bit MCU, Power Arch core, 3MB Flash, 150MHz, -40/+125degC, Automotive Grade, PBGA 324","-","TEPBGA 324","1 @ CNY132.51 each","AUTO; >=10 YEARS APPLICATION LIFE","3072","192","-","3","e200","2","-","150","-","-","-","-","-","64","Temperature Sensor, QADC, POR, PLL, Memory Management Unit (MMU), Internal Voltage Regulator, Floating Point Unit (FPU)","-","84","-40 to 125","-","2","324","PRODUCT RAPID GROWTH(2)","8","-","-","-","-","-","JTAG, Nexus3+","-","-","-","ETPU, eMIOS","56-ch. 24 bit","40","3","12","-","2","40-ch. 12-bit","-","-","-","32","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5643AF0MVZ2","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5643AF0MVZ2","Freescale 32-bit MCU, Power Arch core, 3MB Flash, 120MHz, -40/+125degC, Automotive Grade, PBGA 324","-","TEPBGA 324","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","128","-","3","e200","2","-","120","-","-","-","-","-","64","-","-","-","-40 to 125","-","2","324","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","40","3","12","-","-","40-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5643AF0MVZ2R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5643AF0MVZ2R","Freescale 32-bit MCU, Power Arch core, 3MB Flash, 120MHz, -40/+125degC, Automotive Grade, PBGA 324","-","TEPBGA 324","-","AUTO; >=10 YEARS APPLICATION LIFE","3072","128","-","3","e200","2","-","120","-","-","-","-","-","64","-","-","-","-40 to 125","-","2","324","PRODUCT RAPID GROWTH(2)","-","-","-","-","-","-","-","-","-","-","-","-","40","3","12","-","-","40-ch. 12-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xA","SPC5644AF0MLU1","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC564xA&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?&fpsp=1&tab=Documentation_Tab#SPC5644AF0MLU1","Freescale 32-bit MCU, Power Arch core, 4MB Flash, 150MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","1 @ CNY138.30 each","AUTO; >=10 YEARS APPLICATION LIFE","4096","192","-","3","e200","2","-","150","-","-","-","-","-","64","Memory Protection Unit (MPU), Temperature Sensor, QADC, POR, PLL, Memory Management Unit (MMU), Internal Voltage Regulator, Floating Point Unit (FPU)","-","84","-40 to 125","-","2","176","PRODUCT RAPID GROWTH(2)","8","-","-","-","-","-","JTAG, Nexus3+","-","-","-","eMIOS, ETPU","56-ch. 24 bit","40","3","12","-","2","40-ch. 12-bit","-","-","-","32","-","-","-","3","-","-","-","-"
