"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","CPU  Interface","CH","Max Data Rate  @  5/3.3/2.5/1.8V (Mbps)","Tx/Rx  FIFO  (Bytes)","Tx/Rx  FIFO  Ctrs","Tx/Rx  FIFO  INT Trig","Auto  RTS/CTS","IrDa  Sup","5V  Tol  Inputs","Sup V","Pkgs"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16M2650","XR16M2650IM48TR-F","http://www.exar.com/common/content/document.ashx?id=430&languageid=1033&type=datasheet&part=xr16m2650","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16m2650/","High Performance Low Voltage DUART with 32-Byte FIFO","Intel","2","na/16/12.5/8","32/32","-","4 Levels/ 4 Levels","▪","▪","-","1.62-3.63","TQFP-48, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L784","XR16L784CV-F","http://www.exar.com/common/content/document.ashx?id=358&languageid=1033&type=datasheet&part=xr16l784","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l784/","High Performance 5V and 3.3V Quad UART","Intel or Motorola","4","6.25/4/na/na","64/64","▪","Program/ Program","▪","▪","▪","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L784","XR16L784CVTR-F","http://www.exar.com/common/content/document.ashx?id=358&languageid=1033&type=datasheet&part=xr16l784","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l784/","High Performance 5V and 3.3V Quad UART","Intel or Motorola","4","6.25/4/na/na","64/64","▪","Program/ Program","▪","▪","▪","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L784","XR16L784IV-F","http://www.exar.com/common/content/document.ashx?id=358&languageid=1033&type=datasheet&part=xr16l784","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l784/","High Performance 5V and 3.3V Quad UART","Intel or Motorola","4","6.25/4/na/na","64/64","▪","Program/ Program","▪","▪","▪","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L784","XR16L784IVTR-F","http://www.exar.com/common/content/document.ashx?id=358&languageid=1033&type=datasheet&part=xr16l784","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l784/","High Performance 5V and 3.3V Quad UART","Intel or Motorola","4","6.25/4/na/na","64/64","▪","Program/ Program","▪","▪","▪","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2752","XR16L2752CJ-F","http://www.exar.com/common/content/document.ashx?id=254&languageid=1033&type=datasheet&part=xr16l2752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2752/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2752","XR16L2752CJTR-F","http://www.exar.com/common/content/document.ashx?id=254&languageid=1033&type=datasheet&part=xr16l2752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2752/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2752","XR16L2752IJ-F","http://www.exar.com/common/content/document.ashx?id=254&languageid=1033&type=datasheet&part=xr16l2752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2752/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2752","XR16L2752IJTR-F","http://www.exar.com/common/content/document.ashx?id=254&languageid=1033&type=datasheet&part=xr16l2752","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2752/","High-Performance 2.25V - 5.5V DUART","Intel","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","PLCC-44"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2751","XR16L2751CM-F","http://www.exar.com/common/content/document.ashx?id=75&languageid=1033&type=datasheet&part=xr16l2751","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2751/","High-Performance 2.25V - 5.5V DUART","Intel or Motorola","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2751","XR16L2751CMTR-F","http://www.exar.com/common/content/document.ashx?id=75&languageid=1033&type=datasheet&part=xr16l2751","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2751/","High-Performance 2.25V - 5.5V DUART","Intel or Motorola","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2751","XR16L2751IM-F","http://www.exar.com/common/content/document.ashx?id=75&languageid=1033&type=datasheet&part=xr16l2751","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2751/","High-Performance 2.25V - 5.5V DUART","Intel or Motorola","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2751","XR16L2751IMTR-F","http://www.exar.com/common/content/document.ashx?id=75&languageid=1033&type=datasheet&part=xr16l2751","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2751/","High-Performance 2.25V - 5.5V DUART","Intel or Motorola","2","6.25/4/3/na","64/64","▪","Program/ Program","▪","▪","▪","2.25-5.5","TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2551","XR16L2551IL","http://www.exar.com/common/content/document.ashx?id=251&languageid=1033&type=datasheet&part=xr16l2551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2551/","Industry Smallest Package UART with 2.25V to 5.5V Operation, Intel/Motorola Data Bus Interfaces Select and Exclusive PowerSave Feature","Intel or Motorola","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2551","XR16L2551IL-F","http://www.exar.com/common/content/document.ashx?id=251&languageid=1033&type=datasheet&part=xr16l2551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2551/","Industry Smallest Package UART with 2.25V to 5.5V Operation, Intel/Motorola Data Bus Interfaces Select and Exclusive PowerSave Feature","Intel or Motorola","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2551","XR16L2551ILTR-F","http://www.exar.com/common/content/document.ashx?id=251&languageid=1033&type=datasheet&part=xr16l2551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2551/","Industry Smallest Package UART with 2.25V to 5.5V Operation, Intel/Motorola Data Bus Interfaces Select and Exclusive PowerSave Feature","Intel or Motorola","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2551","XR16L2551IM-F","http://www.exar.com/common/content/document.ashx?id=251&languageid=1033&type=datasheet&part=xr16l2551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2551/","Industry Smallest Package UART with 2.25V to 5.5V Operation, Intel/Motorola Data Bus Interfaces Select and Exclusive PowerSave Feature","Intel or Motorola","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2551","XR16L2551IMTR-F","http://www.exar.com/common/content/document.ashx?id=251&languageid=1033&type=datasheet&part=xr16l2551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2551/","Industry Smallest Package UART with 2.25V to 5.5V Operation, Intel/Motorola Data Bus Interfaces Select and Exclusive PowerSave Feature","Intel or Motorola","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2552","XR16L2552IJ-F","http://www.exar.com/common/content/document.ashx?id=274&languageid=1033&type=datasheet&part=xr16l2552","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2552/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2552","XR16L2552IJTR-F","http://www.exar.com/common/content/document.ashx?id=274&languageid=1033&type=datasheet&part=xr16l2552","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2552/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2552","XR16L2552IM-F","http://www.exar.com/common/content/document.ashx?id=274&languageid=1033&type=datasheet&part=xr16l2552","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2552/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2552","XR16L2552IMTR-F","http://www.exar.com/common/content/document.ashx?id=274&languageid=1033&type=datasheet&part=xr16l2552","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2552/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L570","XR16L570IL24","http://www.exar.com/common/content/document.ashx?id=361&languageid=1033&type=datasheet&part=xr16l570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l570/","Smallest 1.62V to 5.5V UART with 16-Byte FIFO and Power-Save","Intel","1","3/2/1.5/na","16/16","-","4 Levels / 4 Levels","▪","▪","▪","1.62-5.5","QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L570","XR16L570IL24-F","http://www.exar.com/common/content/document.ashx?id=361&languageid=1033&type=datasheet&part=xr16l570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l570/","Smallest 1.62V to 5.5V UART with 16-Byte FIFO and Power-Save","Intel","1","3/2/1.5/na","16/16","-","4 Levels / 4 Levels","▪","▪","▪","1.62-5.5","QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L570","XR16L570IL24TR-F","http://www.exar.com/common/content/document.ashx?id=361&languageid=1033&type=datasheet&part=xr16l570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l570/","Smallest 1.62V to 5.5V UART with 16-Byte FIFO and Power-Save","Intel","1","3/2/1.5/na","16/16","-","4 Levels / 4 Levels","▪","▪","▪","1.62-5.5","QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L570","XR16L570IL32-F","http://www.exar.com/common/content/document.ashx?id=361&languageid=1033&type=datasheet&part=xr16l570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l570/","Smallest 1.62V to 5.5V UART with 16-Byte FIFO and Power-Save","Intel","1","3/2/1.5/na","16/16","-","4 Levels / 4 Levels","▪","▪","▪","1.62-5.5","QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L570","XR16L570IL32TR-F","http://www.exar.com/common/content/document.ashx?id=361&languageid=1033&type=datasheet&part=xr16l570","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l570/","Smallest 1.62V to 5.5V UART with 16-Byte FIFO and Power-Save","Intel","1","3/2/1.5/na","16/16","-","4 Levels / 4 Levels","▪","▪","▪","1.62-5.5","QFN-24, QFN-32"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2550","XR16L2550IJ-F","http://www.exar.com/common/content/document.ashx?id=182&languageid=1033&type=datasheet&part=xr16l2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2550/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2550","XR16L2550IJTR-F","http://www.exar.com/common/content/document.ashx?id=182&languageid=1033&type=datasheet&part=xr16l2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2550/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2550","XR16L2550IL","http://www.exar.com/common/content/document.ashx?id=182&languageid=1033&type=datasheet&part=xr16l2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2550/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2550","XR16L2550IL-F","http://www.exar.com/common/content/document.ashx?id=182&languageid=1033&type=datasheet&part=xr16l2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2550/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2550","XR16L2550ILTR-F","http://www.exar.com/common/content/document.ashx?id=182&languageid=1033&type=datasheet&part=xr16l2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2550/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2550","XR16L2550IM-F","http://www.exar.com/common/content/document.ashx?id=182&languageid=1033&type=datasheet&part=xr16l2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2550/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16L2550","XR16L2550IMTR-F","http://www.exar.com/common/content/document.ashx?id=182&languageid=1033&type=datasheet&part=xr16l2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16l2550/","Industry Smallest Package UART with 2.25V to 5.5V Operation","Intel","2","3.125/1.875/1/na","16/16","-","No/ 4 Levels","▪","▪","▪","2.25-5.5","PLCC-44, QFN-32, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C850","XR16C850CJ-F","http://www.exar.com/common/content/document.ashx?id=343&languageid=1033&type=datasheet&part=xr16c850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c850/","UART with 128-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","2.2/1.3/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C850","XR16C850CJTR-F","http://www.exar.com/common/content/document.ashx?id=343&languageid=1033&type=datasheet&part=xr16c850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c850/","UART with 128-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","2.2/1.3/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C850","XR16C850CM-F","http://www.exar.com/common/content/document.ashx?id=343&languageid=1033&type=datasheet&part=xr16c850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c850/","UART with 128-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","2.2/1.3/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C850","XR16C850CMTR-F","http://www.exar.com/common/content/document.ashx?id=343&languageid=1033&type=datasheet&part=xr16c850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c850/","UART with 128-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","2.2/1.3/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C850","XR16C850IJ-F","http://www.exar.com/common/content/document.ashx?id=343&languageid=1033&type=datasheet&part=xr16c850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c850/","UART with 128-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","2.2/1.3/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C850","XR16C850IJTR-F","http://www.exar.com/common/content/document.ashx?id=343&languageid=1033&type=datasheet&part=xr16c850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c850/","UART with 128-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","2.2/1.3/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C850","XR16C850IM-F","http://www.exar.com/common/content/document.ashx?id=343&languageid=1033&type=datasheet&part=xr16c850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c850/","UART with 128-Byte FIFO and Infrared (IrDA) Encoder/Decoder","Intel or PC COM Port","1","2.2/1.3/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2852","XR16C2852CJ-F","http://www.exar.com/common/content/document.ashx?id=74&languageid=1033&type=datasheet&part=xr16c2852","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2852/","Dual UART with TX and RX FIFO Counters, 128-Byte FIFO and Automatic RS-485 Half Duplex Control","Intel","2","3.125/2/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2852","XR16C2852CJTR-F","http://www.exar.com/common/content/document.ashx?id=74&languageid=1033&type=datasheet&part=xr16c2852","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2852/","Dual UART with TX and RX FIFO Counters, 128-Byte FIFO and Automatic RS-485 Half Duplex Control","Intel","2","3.125/2/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2852","XR16C2852IJ-F","http://www.exar.com/common/content/document.ashx?id=74&languageid=1033&type=datasheet&part=xr16c2852","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2852/","Dual UART with TX and RX FIFO Counters, 128-Byte FIFO and Automatic RS-485 Half Duplex Control","Intel","2","3.125/2/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2852","XR16C2852IJTR-F","http://www.exar.com/common/content/document.ashx?id=74&languageid=1033&type=datasheet&part=xr16c2852","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2852/","Dual UART with TX and RX FIFO Counters, 128-Byte FIFO and Automatic RS-485 Half Duplex Control","Intel","2","3.125/2/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2850","XR16C2850CJ-F","http://www.exar.com/common/content/document.ashx?id=89&languageid=1033&type=datasheet&part=xr16c2850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2850/","Dual UART with TX and RX FIFO Counters, 128-Bytes FIFO and Automatic RS-485 Half Duplex Control","Intel","2","6.25/4/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44 TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2850","XR16C2850CJTR-F","http://www.exar.com/common/content/document.ashx?id=89&languageid=1033&type=datasheet&part=xr16c2850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2850/","Dual UART with TX and RX FIFO Counters, 128-Bytes FIFO and Automatic RS-485 Half Duplex Control","Intel","2","6.25/4/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44 TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2850","XR16C2850CM-F","http://www.exar.com/common/content/document.ashx?id=89&languageid=1033&type=datasheet&part=xr16c2850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2850/","Dual UART with TX and RX FIFO Counters, 128-Bytes FIFO and Automatic RS-485 Half Duplex Control","Intel","2","6.25/4/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44 TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2850","XR16C2850CMTR-F","http://www.exar.com/common/content/document.ashx?id=89&languageid=1033&type=datasheet&part=xr16c2850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2850/","Dual UART with TX and RX FIFO Counters, 128-Bytes FIFO and Automatic RS-485 Half Duplex Control","Intel","2","6.25/4/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44 TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2850","XR16C2850IJ-F","http://www.exar.com/common/content/document.ashx?id=89&languageid=1033&type=datasheet&part=xr16c2850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2850/","Dual UART with TX and RX FIFO Counters, 128-Bytes FIFO and Automatic RS-485 Half Duplex Control","Intel","2","6.25/4/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44 TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2850","XR16C2850IJTR-F","http://www.exar.com/common/content/document.ashx?id=89&languageid=1033&type=datasheet&part=xr16c2850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2850/","Dual UART with TX and RX FIFO Counters, 128-Bytes FIFO and Automatic RS-485 Half Duplex Control","Intel","2","6.25/4/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44 TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C2850","XR16C2850IM-F","http://www.exar.com/common/content/document.ashx?id=89&languageid=1033&type=datasheet&part=xr16c2850","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c2850/","Dual UART with TX and RX FIFO Counters, 128-Bytes FIFO and Automatic RS-485 Half Duplex Control","Intel","2","6.25/4/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","PLCC-44 TQFP-48"
