"brand","Series","FileType","Title","Url"
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK0x（入门级）,技术应用文档,【AN4590】在Kinetis K系列上使用DMA模拟ADC灵活扫描模式,/UploadFiles\Freescale\Kinetis K00 Sub-Family Data\Kinetis K00 Sub-Family Datasheet/19_AN4590.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK0x（入门级）,技术应用文档,【AN4568】关于Kinetis K系列16位ADC PGA的分析,/UploadFiles\Freescale\Kinetis K00 Sub-Family Data\Kinetis K00 Sub-Family Datasheet/12_AN4568.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK0x（入门级）,技术应用文档,【AN4254】在Freescale MQX实时操作系统下进行电机控制,/UploadFiles\Freescale\Kinetis K00 Sub-Family Data\Kinetis K00 Sub-Family Datasheet/20_AN4254.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK0x（入门级）,技术应用文档,【AN4447】采用MQX RTOS实现Kinetis MCU的低功耗管理,/UploadFiles\Freescale\Kinetis K00 Sub-Family Data\Kinetis K00 Sub-Family Datasheet/3_AN4447.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK0x（入门级）,技术应用文档,【AN4376】带霍尔效应传感器的BLDC电机控制 - Kinetis MCU,/UploadFiles\Freescale\Kinetis K00 Sub-Family Data\Kinetis K00 Sub-Family Datasheet/21_AN4376.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK0x（入门级）,技术应用文档,【AN4342】在ColdFire+和Kinetis上使用内部集成电路,/UploadFiles\Freescale\Kinetis K00 Sub-Family Data\Kinetis K00 Sub-Family Datasheet/22_AN4342.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,配套软件,【配套工具】ADC Calculator,/UploadFiles\Freescale\Tools and Software\Serve Software/1_ADC_CALCULATOR_CNV.zip
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,配套软件,【配套软件】FreeMASTER,/UploadFiles\Freescale\Tools and Software\Serve Software/2_FreeMASTER.rar
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,配套软件,【配套软件】PROCESSOR Exper,/UploadFiles\Freescale\Tools and Software\Serve Software/3_PROCESSOR Exper.rar
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4649】面向塔式开发平台的电源选项,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/10_AN4649.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4745】优化Kinetis K系列MCU的性能,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/18_AN4745.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4935】利用Kinetis KV10实现适用于风扇的PMSM无传感器磁场定向控制 (FOC),/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/23_AN4935.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN2295】开发人员的串行引导加载程序,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/1_AN2295.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4652】基于中断和阻塞机制的MQX I2C驱动程序,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/7_AN4652.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4419】使用Kinetis DMA和通用IO仿真定时器功能,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/2_AN4419.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4590】在Kinetis K系列上使用DMA模拟ADC灵活扫描模式,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/19_AN4590.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4568】关于Kinetis K系列16位ADC PGA的分析,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/12_AN4568.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4533】利用Kinetis微控制器的闪存交换功能实现稳健的在线固件更新,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/24_AN4533.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4254】在Freescale MQX实时操作系统下进行电机控制,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/20_AN4254.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4393】将FlexBus接口用于Kinetis微控制器,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/25_AN4393.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4520】Kinetis MCU上的I2S (片间音频总线)应用,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/13_AN4520.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4470】在Kinetis MCU上使用低功耗模式,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/4_AN4470.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4447】采用MQX RTOS实现Kinetis MCU的低功耗管理,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/3_AN4447.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4452】采用TWR-LCD电路板显示eGUI,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/26_AN4452.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4376】带霍尔效应传感器的BLDC电机控制 - Kinetis MCU,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/21_AN4376.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4342】在ColdFire+和Kinetis上使用内部集成电路,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/22_AN4342.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK1x（基本型）,技术应用文档,【AN4282】将Kinetis FlexMemory作为增强型EEPROM使用,/UploadFiles\Freescale\Kinetis K10 Sub-Family Data\Kinetis K10 Sub-Family Datasheet/27_AN4282.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,配套软件,【配套工具】ADC Calculator,/UploadFiles\Freescale\Tools and Software\Serve Software/1_ADC_CALCULATOR_CNV.zip
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,配套软件,【配套软件】FreeMASTER,/UploadFiles\Freescale\Tools and Software\Serve Software/2_FreeMASTER.rar
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,配套软件,【配套软件】PROCESSOR Exper,/UploadFiles\Freescale\Tools and Software\Serve Software/3_PROCESSOR Exper.rar
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4649】面向塔式开发平台的电源选项,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/10_AN4649.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4745】优化Kinetis K系列MCU的性能,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/18_AN4745.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN2295】开发人员的串行引导加载程序,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/1_AN2295.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4665】如何使用飞思卡尔USB协议栈来设置音频类设备,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/14_AN4665.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4652】基于中断和阻塞机制的MQX I2C驱动程序,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/7_AN4652.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4368】USB大容量存储设备(MSD)主机引导加载程序,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/15_AN4368.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4370】Kinetis MCU USB设备固件更新(DFU),/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/16_AN4370.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4419】使用Kinetis DMA和通用IO仿真定时器功能,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/2_AN4419.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4590】在Kinetis K系列上使用DMA模拟ADC灵活扫描模式,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/19_AN4590.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4568】关于Kinetis K系列16位ADC PGA的分析,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/12_AN4568.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4533】利用Kinetis微控制器的闪存交换功能实现稳健的在线固件更新,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/24_AN4533.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4254】在Freescale MQX实时操作系统下进行电机控制,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/20_AN4254.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4393】将FlexBus接口用于Kinetis微控制器,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/25_AN4393.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4520】Kinetis MCU上的I2S (片间音频总线)应用,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/13_AN4520.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4470】在Kinetis MCU上使用低功耗模式,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/4_AN4470.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4447】采用MQX RTOS实现Kinetis MCU的低功耗管理,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/3_AN4447.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4452】采用TWR-LCD电路板显示eGUI,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/26_AN4452.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4376】带霍尔效应传感器的BLDC电机控制 - Kinetis MCU,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/21_AN4376.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4379】USB大容量存储设备(MSD)引导加载程序,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/17_AN4379.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4342】在ColdFire+和Kinetis上使用内部集成电路,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/22_AN4342.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK2x（USB）,技术应用文档,【AN4282】将Kinetis FlexMemory作为增强型EEPROM使用,/UploadFiles\Freescale\Kinetis K20 Sub-Family Data\Kinetis K20 Sub-Family Datasheet/27_AN4282.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,配套软件,【配套工具】ADC Calculator,/UploadFiles\Freescale\Tools and Software\Serve Software/1_ADC_CALCULATOR_CNV.zip
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,配套软件,【配套软件】FreeMASTER,/UploadFiles\Freescale\Tools and Software\Serve Software/2_FreeMASTER.rar
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,配套软件,【配套软件】PROCESSOR Exper,/UploadFiles\Freescale\Tools and Software\Serve Software/3_PROCESSOR Exper.rar
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4649】面向塔式开发平台的电源选项,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/10_AN4649.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4745】优化Kinetis K系列MCU的性能,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/18_AN4745.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN2295】开发人员的串行引导加载程序,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/1_AN2295.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4665】如何使用飞思卡尔USB协议栈来设置音频类设备,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/14_AN4665.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4652】基于中断和阻塞机制的MQX I2C驱动程序,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/7_AN4652.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4368】USB大容量存储设备(MSD)主机引导加载程序,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/15_AN4368.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4370】Kinetis MCU USB设备固件更新(DFU),/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/16_AN4370.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4419】使用Kinetis DMA和通用IO仿真定时器功能,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/2_AN4419.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4590】在Kinetis K系列上使用DMA模拟ADC灵活扫描模式,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/19_AN4590.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4568】关于Kinetis K系列16位ADC PGA的分析,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/12_AN4568.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4533】利用Kinetis微控制器的闪存交换功能实现稳健的在线固件更新,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/24_AN4533.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4254】在Freescale MQX实时操作系统下进行电机控制,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/20_AN4254.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4393】将FlexBus接口用于Kinetis微控制器,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/25_AN4393.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4520】Kinetis MCU上的I2S (片间音频总线)应用,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/13_AN4520.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4470在Kinetis MCU上使用低功耗模式】,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/4_AN4470.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4447】采用MQX RTOS实现Kinetis MCU的低功耗管理,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/3_AN4447.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4452】采用TWR-LCD电路板显示eGUI,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/26_AN4452.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4376】带霍尔效应传感器的BLDC电机控制 - Kinetis MCU,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/21_AN4376.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4379】USB大容量存储设备(MSD)引导加载程序,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/17_AN4379.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4367】Kinetis MCU引导加载程序,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/29_AN4367.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4346】采用Kinetis塔式系统和MQX设计产品原型,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/28_AN4346.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4342】在ColdFire+和Kinetis上使用内部集成电路,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/22_AN4342.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK7x（图像LCD）,技术应用文档,【AN4282】将Kinetis FlexMemory作为增强型EEPROM使用,/UploadFiles\Freescale\Kinetis K70x Sub-Family Data\Kinetis K70 Sub-Family Datasheet/27_AN4282.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,配套软件,【配套工具】ADC Calculator,/UploadFiles\Freescale\Tools and Software\Serve Software/1_ADC_CALCULATOR_CNV.zip
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,配套软件,【配套软件】FreeMASTER,/UploadFiles\Freescale\Tools and Software\Serve Software/2_FreeMASTER.rar
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,配套软件,【配套软件】PROCESSOR Exper,/UploadFiles\Freescale\Tools and Software\Serve Software/3_PROCESSOR Exper.rar
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4649】面向塔式开发平台的电源选项,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/10_AN4649.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4745】优化Kinetis K系列MCU的性能,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/18_AN4745.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN2295】开发人员的串行引导加载程序,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/1_AN2295.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4665】如何使用飞思卡尔USB协议栈来设置音频类设备,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/14_AN4665.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4652】基于中断和阻塞机制的MQX I2C驱动程序,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/7_AN4652.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4368】USB大容量存储设备(MSD)主机引导加载程序,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/15_AN4368.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4370】Kinetis MCU USB设备固件更新(DFU),/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/16_AN4370.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4419】使用Kinetis DMA和通用IO仿真定时器功能,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/2_AN4419.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4590】在Kinetis K系列上使用DMA模拟ADC灵活扫描模式,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/19_AN4590.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4568】关于Kinetis K系列16位ADC PGA的分析,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/12_AN4568.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4533】利用Kinetis微控制器的闪存交换功能实现稳健的在线固件更新,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/24_AN4533.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4254】在Freescale MQX实时操作系统下进行电机控制,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/20_AN4254.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4393】将FlexBus接口用于Kinetis微控制器,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/25_AN4393.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4520】Kinetis MCU上的I2S (片间音频总线)应用,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/13_AN4520.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4470】在Kinetis MCU上使用低功耗模式,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/4_AN4470.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4447】采用MQX RTOS实现Kinetis MCU的低功耗管理,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/3_AN4447.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4452】采用TWR-LCD电路板显示eGUI,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/26_AN4452.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4376】带霍尔效应传感器的BLDC电机控制 - Kinetis MCU,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/21_AN4376.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4379】USB大容量存储设备(MSD)引导加载程序,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/17_AN4379.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4367】Kinetis MCU引导加载程序,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/29_AN4367.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4346】采用Kinetis塔式系统和MQX设计产品原型,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/28_AN4346.pdf
NXP,MCU---Kinetis系列---Kinetis K系列（M4，通用）---MK5x（模拟测量引擎）,技术应用文档,【AN4342】在ColdFire+和Kinetis上使用内部集成电路,/UploadFiles\Freescale\Kinetis K50x Sub-Family Data\Kinetis K50 Sub-Family Datasheet/22_AN4342.pdf
